Index,Height(Inches),Weight(Pounds),Height(m),Weight(kg),IMT
12551,65.9946,124.2257,1.649865,56.3381859410431,20.6969351876832
12552,69.0528,129.5877,1.72632,58.7699319727891,19.7202576127851
12553,69.80507,154.9924,1.74512675,70.2913378684807,23.0806405869275
12554,68.4173,144.9684,1.7104325,65.745306122449,22.4725767268382
12555,67.12852,116.2219,1.678213,52.7083446712018,18.7148010779282
12556,66.85993,117.9136,1.67149825,53.4755555555556,19.140066954384
12557,68.75888,125.4433,1.718972,56.8903854875283,19.2531268112957
12558,66.11846,131.5019,1.6529615,59.6380498866213,21.8271964561894
12559,64.64742,112.8034,1.6161855,51.1580045351474,19.585343097089
12560,65.59808,122.1915,1.639952,55.4156462585034,20.6048818573875
12561,69.41123,132.3657,1.73528075,60.0297959183673,19.9355108413951
12562,69.86767,118.2363,1.74669175,53.6219047619048,17.5755813436958
12563,67.74429,115.3566,1.69360725,52.3159183673469,18.2393116955889
12564,69.57154,126.382,1.7392885,57.3160997732426,18.9466912962081
12565,66.93873,126.2335,1.67346825,57.2487528344671,20.4423620553254
12566,67.32014,130.6583,1.6830035,59.2554648526077,20.9198406051036
12567,67.45694,113.2988,1.6864235,51.3826757369615,18.066891045158
12568,70.22599,135.254,1.75564975,61.3396825396825,19.9005814642098
12569,66.03134,111.0406,1.6507835,50.3585487528345,18.4796170559527
12570,68.38498,119.4007,1.7096245,54.149977324263,18.5266464268011
12571,68.63206,127.0706,1.7158015,57.6283900226757,19.5750283831496
12572,71.10527,128.6674,1.77763175,58.3525623582766,18.4661489511132
12573,68.03731,116.0219,1.70093275,52.617641723356,18.186833593662
12574,66.68726,121.7474,1.6671815,55.2142403628118,19.8648521294782
12575,66.76614,104.8083,1.6691535,47.5321088435374,17.060608931402
12576,70.56704,122.4718,1.764176,55.5427664399093,17.8461150236394
12577,64.74464,99.72601,1.618616,45.2272154195011,17.2628378602019
12578,67.86554,108.1438,1.6966385,49.0448072562358,17.0378345498175
12579,66.55172,121.0529,1.663793,54.8992743764172,19.8320687232197
12580,70.99403,138.9722,1.77485075,63.0259410430839,20.0076306734123
12581,68.30178,125.0544,1.7075445,56.7140136054422,19.4511965314389
12582,67.90843,134.2875,1.69771075,60.9013605442177,21.1300048946457
12583,68.97747,128.9206,1.72443675,58.4673922902494,19.6616148702801
12584,66.45071,117.6418,1.66126775,53.3522902494331,19.3318669997378
12585,66.34292,112.5733,1.658573,51.0536507936508,18.5591303089245
12586,68.24008,135.0878,1.706002,61.2643083900227,21.0498237191752
12587,66.51948,113.9957,1.662987,51.6987301587302,18.6939969484077
12588,64.81528,121.5109,1.620382,55.1069841269841,20.9880371096464
12589,65.92603,107.3163,1.64815075,48.6695238095238,17.9169149531741
12590,68.65183,130.1741,1.71629575,59.035873015873,20.0415698094912
12591,65.82599,107.6702,1.64564975,48.830022675737,18.030680161618
12592,70.27704,135.9964,1.756926,61.6763718820862,19.9807542698833
12593,68.84244,117.9071,1.721061,53.4726077097506,18.0525616637169
12594,69.4594,133.9838,1.736485,60.7636281179138,20.1512330087547
12595,67.2644,127.0181,1.68161,57.6045804988662,20.3707235790959
12596,71.28234,134.0145,1.7820585,60.7775510204082,19.1381204398486
12597,69.14869,125.0073,1.72871725,56.6926530612245,18.9705031624845
12598,69.431,124.9502,1.735775,56.6667573696145,18.8079518270686
12599,71.17918,135.0057,1.7794795,61.227074829932,19.3355946413604
12600,66.45775,134.571,1.66144375,61.0299319727891,22.1091273456103
12601,67.25106,117.7898,1.6812765,53.419410430839,18.8982158564915
12602,68.36867,135.2021,1.70921675,61.3161451247165,20.988459474685
12603,68.58773,148.6514,1.71469325,67.4156009070295,22.9291277235021
12604,64.15953,112.875,1.60398825,51.1904761904762,19.8969635542819
12605,68.69334,138.6052,1.7173335,62.8595011337868,21.3138373113855
12606,68.72121,148.0597,1.71803025,67.1472562358277,22.7492277491315
12607,67.7996,130.667,1.69499,59.259410430839,20.6263814840138
12608,64.32884,109.5509,1.608221,49.682947845805,19.2094928148085
12609,67.22786,121.3151,1.6806965,55.0181859410431,19.4772516471779
12610,70.60144,137.5583,1.765036,62.384716553288,20.0249329531112
12611,68.79806,135.2602,1.7199515,61.3424943310658,20.7361931817061
12612,67.94924,120.2593,1.698731,54.5393650793651,18.899958617668
12613,62.57873,96.11534,1.56446825,43.5897233560091,17.8094540006608
12614,68.41549,113.0067,1.71038725,51.2502040816326,17.5188945378485
12615,69.01353,141.7589,1.72533825,64.2897505668934,21.5969906213813
12616,65.74831,139.774,1.64370775,63.3895691609977,23.4621925338678
12617,71.81629,132.7127,1.79540725,60.1871655328798,18.6714455255157
12618,69.37019,119.1947,1.73425475,54.0565532879819,17.9730824145799
12619,66.40565,115.9791,1.66014125,52.598231292517,19.0845119864477
12620,70.68742,135.3749,1.7671855,61.3945124716553,19.6591744344497
12621,66.25324,126.0192,1.656331,57.1515646258503,20.8321389694071
12622,68.71076,122.2045,1.717769,55.4215419501134,18.7823133982755
12623,67.26793,116.1981,1.68169825,52.6975510204082,18.6334935976249
12624,69.09202,146.6689,1.7273005,66.5165079365079,22.2942898720931
12625,72.35308,139.6808,1.808827,63.3473015873016,19.3612795624402
12626,69.04342,134.08,1.7260855,60.8072562358277,20.4094263879367
12627,70.73303,143.2831,1.76832575,64.9809977324263,20.7807794504561
12628,68.36911,144.1253,1.70922775,65.362947845805,22.373388306479
12629,72.1229,157.6616,1.8030725,71.5018594104308,21.9933282666109
12630,67.91302,120.1835,1.6978255,54.5049886621315,18.9081983524344
12631,70.73081,127.2146,1.76827025,57.6936961451247,18.4514747133806
12632,68.66401,116.9992,1.71660025,53.0608616780045,18.0067757278846
12633,65.75594,127.2348,1.6438985,57.7028571428571,21.3524306155885
12634,65.95131,105.3219,1.64878275,47.7650340136054,17.5704636231705
12635,67.46588,115.8773,1.686647,52.5520634920635,18.4731678874591
12636,69.63874,132.5026,1.7409685,60.0918820861678,19.8259487740628
12637,68.20571,128.1029,1.70514275,58.0965532879819,19.9815365600206
12638,70.12075,143.4512,1.75301875,65.0572335600907,21.1700785401572
12639,69.33824,128.5652,1.733456,58.3062131519274,19.4039072894088
12640,65.04011,120.0564,1.62600275,54.4473469387755,20.5936900101404
12641,67.13403,126.3556,1.67835075,57.304126984127,20.3432551699305
12642,65.34843,117.1063,1.63371075,53.109433106576,19.89854548912
12643,70.1839,123.7718,1.7545975,56.132335600907,18.2329986840247
12644,66.3978,124.6117,1.659945,56.5132426303855,20.5098663339874
12645,68.70525,134.5751,1.71763125,61.0317913832199,20.6869398453946
12646,68.48066,133.0611,1.7120165,60.3451700680272,20.5885908735861
12647,68.83329,134.5825,1.72083225,61.0351473922903,20.6111832528316
12648,70.39459,127.3152,1.75986475,57.7393197278912,18.6428831646055
12649,65.43292,104.3383,1.635823,47.3189569160998,17.6832685425188
12650,70.09461,135.1397,1.75236525,61.2878458049887,19.9583710269312
12651,68.76244,154.024,1.719061,69.8521541950113,23.6372652454852
12652,69.35571,128.516,1.73389275,58.2839002267574,19.3867113777608
12653,67.04356,132.4941,1.676089,60.0880272108844,21.3891631880035
12654,72.99632,157.8664,1.824908,71.5947392290249,21.4980545975002
12655,67.38058,152.7149,1.6845145,69.2584580498866,24.4075007310083
12656,64.82189,116.4536,1.62054725,52.8134240362812,20.1104101685712
12657,66.06893,114.6445,1.65172325,51.9929705215419,19.0576815918018
12658,68.60001,125.1518,1.71500025,56.7581859410431,19.2974591857034
12659,67.05224,131.9155,1.676306,59.8256235827664,21.2902438221835
12660,66.25923,107.9334,1.65648075,48.949387755102,17.8391631556472
12661,69.41316,139.3844,1.735329,63.2128798185941,20.9914252607831
12662,69.8588,144.9464,1.74647,65.7353287981859,21.5514541923975
12663,69.90593,132.8098,1.74764825,60.231201814059,19.7202981176478
12664,69.7052,132.7173,1.74263,60.1892517006803,19.8202245945928
12665,69.63663,140.4612,1.74091575,63.7012244897959,21.018042791372
12666,67.99399,117.8776,1.69984975,53.4592290249433,18.5012733504384
12667,69.70857,126.5658,1.74271425,57.3994557823129,18.8997217342299
12668,69.33609,133.7583,1.73340225,60.6613605442177,20.1889361606671
12669,71.24983,137.2504,1.78124575,62.2450793650794,19.6181180143983
12670,65.96176,107.8183,1.649044,48.8971882086168,17.9812301045572
12671,67.58381,135.656,1.68959525,61.5219954648526,21.5508822262932
12672,69.98799,129.377,1.74969975,58.6743764172336,19.1655560140845
12673,69.93978,147.0146,1.7484945,66.6732879818594,21.8083762740234
12674,68.58929,115.6961,1.71473225,52.4698866213152,17.8450386873651
12675,69.65638,131.1921,1.7414095,59.4975510204082,19.6199217691333
12676,68.67033,126.5642,1.71675825,57.3987301587302,19.4752929150769
12677,69.2782,131.6396,1.731955,59.7004988662132,19.9023680079351
12678,67.07981,125.7229,1.67699525,57.0171882086168,20.2741255398605
12679,67.70003,136.0609,1.69250075,61.7056235827664,21.5410568025663
12680,68.54715,120.4416,1.71367875,54.6220408163265,18.5998353433891
12681,69.91993,135.924,1.74799825,61.643537414966,20.1746294042773
12682,66.98397,126.9148,1.67459925,57.5577324263039,20.5249397614358
12683,65.48047,108.2565,1.63701175,49.0959183673469,18.320688677675
12684,69.07402,130.6905,1.7268505,59.2700680272109,19.8758607010353
12685,63.83188,114.8563,1.595797,52.0890249433107,20.4545975640496
12686,67.4815,122.7798,1.6870375,55.6824489795918,19.5645045863593
12687,66.69107,106.3925,1.66727675,48.250566893424,17.3574943342547
12688,67.34666,122.1811,1.6836665,55.4109297052154,19.5471432363778
12689,68.28734,116.2769,1.7071835,52.7332879818594,18.0935773635801
12690,71.91512,132.4214,1.797878,60.0550566893424,18.5792913430174
12691,70.24886,133.7254,1.7562215,60.6464399092971,19.662862067084
12692,67.30216,137.5719,1.682554,62.3908843537415,22.0385551514239
12693,70.24521,126.039,1.75613025,57.1605442176871,18.5345867468239
12694,69.1209,138.9805,1.7280225,63.0297052154195,21.1079710570801
12695,67.3079,119.5167,1.6826975,54.2025850340136,19.1429074844994
12696,68.67791,129.9471,1.71694775,58.932925170068,19.9914290605326
12697,68.60468,115.5747,1.715117,52.4148299319728,17.8183168643395
12698,66.93601,122.582,1.67340025,55.5927437641723,19.8526483495956
12699,69.67793,132.9082,1.74194825,60.2758276643991,19.864273444261
12700,66.9517,91.22631,1.6737925,41.3724761904762,14.7675442088068
12701,68.2565,134.6433,1.7064125,61.0627210884354,20.9704671864071
12702,70.76077,148.3999,1.76901925,67.3015419501134,21.5060126469569
12703,70.30436,136.2413,1.757609,61.7874376417234,20.0011814439435
12704,69.60703,126.7617,1.74017575,57.4882993197279,18.9842409108726
12705,66.90735,120.1773,1.67268375,54.5021768707483,19.4798753347689
12706,64.22389,117.6816,1.60559725,53.3703401360544,20.702688105487
12707,64.36145,114.8832,1.60903625,52.1012244897959,20.1240910408093
12708,71.54765,146.309,1.78869125,66.3532879818594,20.7391848820699
12709,68.14466,119.8608,1.7036165,54.3586394557823,18.7294447634137
12710,68.54325,127.7214,1.71358125,57.923537414966,19.7263018157241
12711,64.64412,106.2843,1.616103,48.2014965986395,18.4553569688071
12712,66.19854,113.9223,1.6549635,51.6654421768707,18.8635449296448
12713,65.56816,141.3379,1.639204,64.098820861678,23.8552531789216
12714,66.58173,106.1254,1.66454325,48.129433106576,17.3708303347524
12715,67.63379,136.1838,1.69084475,61.7613605442177,21.6027673117352
12716,70.49459,141.9638,1.76236475,64.3826757369614,20.7289558527751
12717,70.17511,124.9465,1.75437775,56.6650793650794,18.4106567011106
12718,67.13912,131.6294,1.678478,59.695873015873,21.1891239428572
12719,70.74149,132.4381,1.76853725,60.0626303854875,19.2033025600823
12720,69.09462,142.8177,1.7273655,64.7699319727891,21.7072575079285
12721,67.47896,127.436,1.686974,57.79410430839,20.3079814966469
12722,68.55825,143.5287,1.71395625,65.0923809523809,22.1580069062164
12723,69.07966,147.9838,1.7269915,67.1128344671202,22.5022104086464
12724,70.35436,121.3196,1.758859,55.0202267573696,17.7852643711489
12725,62.70318,92.59193,1.5675795,41.9918049886621,17.0885570311497
12726,67.59562,138.9259,1.6898905,63.0049433106576,22.0626408914749
12727,68.14798,140.0075,1.7036995,63.4954648526077,21.8754358698349
12728,69.27571,155.7563,1.73189275,70.6377777777778,23.5502238613857
12729,69.07472,120.2972,1.726868,54.5565532879819,18.2948410893979
12730,69.09439,117.6279,1.72735975,53.3459863945578,17.8787091146131
12731,68.6144,130.4149,1.71536,59.1450793650794,20.1005555827975
12732,62.398,89.1971,1.55995,40.4521995464853,16.6234355526269
12733,69.12922,139.877,1.7282305,63.4362811791383,21.2390156413872
12734,67.33389,126.0962,1.68334725,57.186485260771,20.1811531192636
12735,65.08376,131.736,1.627094,59.7442176870748,22.5668317771584
12736,71.12569,137.2863,1.77814225,62.2613605442177,19.6918085251551
12737,68.07031,117.5196,1.70175775,53.2968707482993,18.4037462483143
12738,65.54023,117.5058,1.63850575,53.290612244898,19.8497376069732
12739,70.37267,124.7668,1.75931675,56.5835827664399,18.2811018250892
12740,65.68487,124.5331,1.64212175,56.4775963718821,20.9442830523528
12741,65.1396,127.773,1.62849,57.9469387755102,21.8504459933589
12742,72.15147,148.5491,1.80378675,67.3692063492064,20.7057538245964
12743,65.05276,103.6491,1.626319,47.0063945578231,17.7723750662524
12744,65.00704,95.01295,1.625176,43.0897732426304,16.3144864761216
12745,69.52238,134.7143,1.7380595,61.0949206349206,20.2244083416447
12746,66.51322,114.55,1.6628305,51.9501133786848,18.7884319461627
12747,70.00383,138.3081,1.75009575,62.7247619047619,20.4793138243138
12748,65.98143,123.4941,1.64953575,56.0063945578231,20.5832595738482
12749,66.13459,101.1344,1.65336475,45.8659410430839,16.7784933507807
12750,69.87842,138.228,1.7469605,62.6884353741497,20.5409847300667
12751,66.66719,126.0355,1.66667975,57.1589569160998,20.5769014311754
12752,66.89316,139.7169,1.672329,63.3636734693878,22.6567131035973
12753,68.49506,122.879,1.7123765,55.7274376417234,19.0051173842629
12754,66.52004,126.5041,1.663001,57.3714739229025,20.7448828524623
12755,67.96291,114.4191,1.69907275,51.8907482993197,17.9748793591917
12756,66.29951,126.7682,1.65748775,57.4912471655329,20.9267157493493
12757,70.03377,120.3446,1.75084425,54.5780498866213,17.8042213707416
12758,66.20352,107.0425,1.655088,48.5453514739229,17.7217036569016
12759,68.22162,124.1618,1.7055405,56.3092063492063,19.3577703290272
12760,68.33014,132.5046,1.7082535,60.0927891156463,20.5929100822745
12761,66.68585,130.3999,1.66714625,59.1382766439909,21.2775326100386
12762,65.81999,112.6146,1.64549975,51.0723809523809,18.8621182624389
12763,66.79436,119.7033,1.669859,54.2872108843537,19.4687436291801
12764,70.05224,115.3835,1.751306,52.3281179138322,17.0612577320632
12765,66.30361,124.7241,1.65759025,56.5642176870748,20.5867323333715
12766,65.92122,121.5372,1.6480305,55.1189115646258,20.2941162201727
12767,71.33496,138.7443,1.783374,62.9225850340136,19.7843458302596
12768,65.93792,131.6449,1.648448,59.7029024943311,21.9707529776826
12769,66.80261,119.4744,1.67006525,54.1834013605442,19.4267157361468
12770,67.88451,127.7094,1.69711275,57.9180952380952,20.109111318996
12771,68.57765,124.3734,1.71444125,56.4051700680272,19.1899435927774
12772,67.63851,131.859,1.69096275,59.8,20.9138073244657
12773,67.44645,128.5003,1.68616125,58.2767800453515,20.497332155357
12774,70.78508,132.6894,1.769627,60.1765986394558,19.2160519727063
12775,66.20549,114.1363,1.65513725,51.7624943310658,18.8950119179098
12776,64.01757,101.5315,1.60043925,46.0460317460317,17.9768593765729
12777,69.51099,144.765,1.73777475,65.6530612244898,21.7404242935289
12778,66.19759,100.7474,1.65493975,45.6904308390023,16.6824902020823
12779,68.114,137.3945,1.70285,62.3104308390023,21.4885923315634
12780,68.89748,114.6844,1.722437,52.0110657596372,17.5310957135377
12781,66.08796,128.0759,1.652199,58.0843083900227,21.2781620784449
12782,65.69337,140.7693,1.64233425,63.8409523809524,23.6688009476366
12783,66.84988,130.5163,1.671247,59.1910657596372,21.1921431221639
12784,68.13243,126.5235,1.70331075,57.3802721088435,19.7776564518758
12785,65.85355,121.6208,1.64633875,55.1568253968254,20.3498335519066
12786,66.46148,111.3949,1.661537,50.5192290249433,18.2993928441154
12787,70.16892,135.7384,1.754223,61.5593650793651,20.004353950554
12788,70.47648,126.461,1.761912,57.3519274376417,18.4747934222767
12789,68.83992,125.6376,1.720998,56.9785034013605,19.2375741414694
12790,68.16224,124.5737,1.704056,56.4960090702948,19.4558426116368
12791,69.75698,115.3657,1.7439245,52.3200453514739,17.2033392501624
12792,67.07932,121.7021,1.676983,55.1936961451247,19.6260164353665
12793,66.45796,133.9175,1.661449,60.7335600907029,22.001622561493
12794,68.10467,124.2443,1.70261675,56.3466213151927,19.437216704503
12795,70.18297,148.1467,1.75457425,67.1867120181406,21.8242780111655
12796,71.06812,136.7636,1.776703,62.0243083900227,19.6486292939338
12797,66.12689,137.2242,1.65317225,62.2331972789116,22.7711990958924
12798,70.02419,132.5,1.75060475,60.0907029478458,19.6078998223128
12799,63.95983,110.9671,1.59899575,50.3252154195011,19.6829878197304
12800,68.29421,138.0009,1.70735525,62.5854421768707,21.4696782630148
